Zn,CdTe,M_i_Cd_site,2.386,0,-2,4,12,0.25,4,3,0.74,65.39,1.25,906.4,1.332,0,1.65,30,2,3.213,3.198,1.593,2.067,2.542
F,CdTe,M_Cd,-0.831,2,5,2,17,0,0,4,0.38,-93.4116,-0.69,813.3,-0.769,328,2.29,-39,-1,1.728,1.713,4.942,4.231,3.52
Mn,CdTe,M_Cd,1.996,2,1,4,7,0,0,4,-0.28,-57.472,-0.24,-150.3,-0.249,0,-0.14,-23,5,1.931,2.786,0.194,0.194,0.383
Rb,CdTe,M_i_Cd_site,-0.324,0,2,5,1,0.25,4,3,1.61,85.4678,2.16,403,2.48,46.89,0.82,37,4,4.45,4.435,2.824,3.061,3.69
Hf,CdTe,M_i_Te_site,1.839,0,0,6,4,0.75,3,4,0.83,178.49,1.44,642,1.564,0,1.3,72,4,4.17,4.155,4.028,4.028,4.028
Ba,CdTe,M_i_Te_site,1.619,0,1,6,2,0.75,3,4,1.42,137.33,1.98,502.9,2.22,-52,0.89,56,2,3.963,3.948,5.037,5.511,5.986
Ru,CdTe,M_Te,0.949,-2,-2,5,8,1,4,0,-0.35,-26.53,-0.11,-158.2,-0.275,-80.15,0.1,-8,2,1.793,2.243,4.63,5.164,6.588
B,CdTe,M_i_Cd_site,1.633,0,-1,2,13,0.25,4,3,0.23,10.811,0.82,800.6,0.98,27,2.04,5,3,3.049,3.034,4.738,4.738,4.738
Sn,CdS,M_i_Cd_site,1.547,0,2,5,14,0.25,4,3,0.71,118.71,1.41,708.6,1.62,121,1.96,50,4,4.393,4.378,4.168,4.551,5.485
Hf,CdTe,M_i_old,0.948,0,3,6,4,0.5,3,3,0.83,178.49,1.44,642,1.564,0,1.3,72,4,3.806,3.791,4.154,4.154,4.154
Ge,CdTe,M_i_Cd_site,1.525,0,0,4,14,0.25,4,3,0.53,72.61,1.22,762.1,1.37,120,2.01,32,4,3.398,3.383,2.128,2.128,2.442
Mg,CdTe,M_Te,1.157,-2,-2,3,2,1,4,0,-0.25,-103.295,0,-131.5,0,-420.15,-0.79,-40,-4,3.047,3.032,3.084,3.656,4.605
Cr,CdTe,M_i_Te_site,1.735,0,0,4,6,0.75,3,4,0.62,51.996,1.18,652.8,1.249,64,1.66,24,6,3.74,3.725,1.993,2.632,3.398
Hf,CdTe,M_i_Te_site,1.51,0,1,6,4,0.75,3,4,0.83,178.49,1.44,642,1.564,0,1.3,72,4,4.17,4.155,4.028,4.028,4.028
Pd,CdTe,M_Te,2.195,-2,-4,5,10,1,4,0,-0.33,-21.18,-0.08,-64.2,-0.225,-130.15,0.1,-6,-2,1.598,2.424,2.434,2.435,3.374
Ca,CdSe,M_Se,0.373,-2,1,4,2,1,4,0,0.5,-38.882,0.58,-351.1,0.57,350.96,1.55,14,4,2.593,2.578,5.732,7.022,8.312
Ag,CdTe,M_Te,-0.805,-2,1,5,11,1,4,0,0.18,-19.732,-0.02,-138.2,-0.156,-64.45,-0.17,-5,-4,2.634,2.619,2.11,2.21,2.808
I,CdTe,M_i_Cd_site,-0.59,0,3,5,17,0.25,4,3,2.2,126.9045,1.33,1008.4,1.33,295.3,2.66,53,7,3.556,3.541,4.081,3.844,3.607
Ru,CdTe,M_Te,-0.237,-2,-1,5,8,1,4,0,-0.35,-26.53,-0.11,-158.2,-0.275,-80.15,0.1,-8,2,1.793,2.243,4.63,5.164,6.588
Tc,CdTe,M_i_Cd_site,0.179,0,2,5,7,0.25,4,3,0.56,98,1.27,702,1.358,70,1.9,43,7,3.292,3.277,4.517,4.517,4.517
