Sb,CdTe_0.5Se_0.5,M_Cd,2,5,5,15,0,0,4,-0.19,9.347,-0.01,-34,0.101,101,0.36,3,3,2.968,2.953,3.872,4.109,4.348
Bi,CdTe_0.5Se_0.5,M_Cd,2,5,6,15,0,0,4,0.08,96.5704,0.05,-164.4,0.211,110,0.33,35,3,3.232,3.217,2.152,1.678,2.162
O,CdTe_0.5Se_0.5,M_Cd,2,5,2,16,0,0,4,0.45,-96.4106,-0.68,446.2,-0.759,141.1,1.75,-40,0,1.268,1.253,5.934,4.986,4.29
S,CdTe_0.5Se_0.5,M_Cd,2,5,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4,2.036,2.021,4.807,3.859,2.911
Se,CdTe_0.5Se_0.5,M_Cd,2,5,4,16,0,0,4,-0.45,-33.45,-0.25,73.2,-0.089,194.96,0.86,-14,4,2.167,2.152,4.183,3.064,1.944
Te,CdTe_0.5Se_0.5,M_Cd,2,5,5,16,0,0,4,0.02,15.19,-0.05,1.5,0.111,190.15,0.41,4,4,2.549,2.534,3.968,3.02,2.072
F,CdTe_0.5Se_0.5,M_Cd,2,5,2,17,0,0,4,0.38,-93.4116,-0.69,813.3,-0.769,328,2.29,-39,-1,0.697,0.682,5.412,4.701,3.99
Cl,CdTe_0.5Se_0.5,M_Cd,2,5,3,17,0,0,4,0.86,-76.9573,-0.42,383.4,-0.499,348.8,1.47,-31,5,1.323,1.308,4.798,4.087,3.376
Br,CdTe_0.5Se_0.5,M_Cd,2,5,4,17,0,0,4,1.01,-32.506,-0.27,272.2,-0.349,324.6,1.27,-13,5,1.461,1.446,4.634,3.923,3.212
I,CdTe_0.5Se_0.5,M_Cd,2,5,5,17,0,0,4,1.25,14.4945,-0.08,140.7,-0.159,295.3,0.97,5,5,2.823,2.808,4.603,3.892,3.181
Sc,CdTe_0.5Se_0.5,M_Cd,2,5,4,3,0,0,4,-0.2,-67.4541,0.03,-236.7,0.117,18.1,-0.33,-27,1,2.929,2.914,1.61,2.103,2.597
Ti,CdTe_0.5Se_0.5,M_Cd,2,5,4,4,0,0,4,-0.34,-64.53,-0.09,-209.7,-0.041,20,-0.15,-26,2,2.547,2.532,1.779,2.231,3.047
V,CdTe_0.5Se_0.5,M_Cd,2,5,4,5,0,0,4,-0.41,-61.4685,-0.19,-217.7,-0.168,50,-0.06,-25,3,2.262,2.247,1.449,1.835,2.589
Cr,CdTe_0.5Se_0.5,M_Cd,2,5,4,6,0,0,4,-0.33,-60.414,-0.23,-214.9,-0.24,64,-0.03,-24,4,1.703,1.688,1.003,1.426,1.968
Mn,CdTe_0.5Se_0.5,M_Cd,2,5,4,7,0,0,4,-0.28,-57.472,-0.24,-150.3,-0.249,0,-0.14,-23,5,1.393,2.054,0.235,0.406,0.755
Fe,CdTe_0.5Se_0.5,M_Cd,2,5,4,8,0,0,4,-0.4,-56.563,-0.24,-108.4,-0.248,24,0.14,-22,4,1.736,1.72,1.071,1.242,1.891
Co,CdTe_0.5Se_0.5,M_Cd,2,5,4,9,0,0,4,-0.3,-53.4768,-0.25,-109.7,-0.236,70,0.19,-21,1,0.916,0.901,4.141,4.312,4.806
Ni,CdTe_0.5Se_0.5,M_Cd,2,5,4,10,0,0,4,-0.26,-53.7166,-0.26,-131,-0.243,111,0.22,-20,1,1.207,1.192,2.361,1.661,1.873
Cu,CdTe_0.5Se_0.5,M_Cd,2,5,4,11,0,0,4,-0.22,-48.954,-0.24,-122.3,-0.211,118.3,0.21,-19,0,0.916,0.901,2.305,1.27,1.191
Zn,CdTe_0.5Se_0.5,M_Cd,2,5,4,12,0,0,4,-0.21,-47.02,-0.16,38.7,-0.157,0,-0.04,-18,0,0.913,1.844,0.381,0.552,0.723
Y,CdTe_0.5Se_0.5,M_Cd,2,5,5,3,0,0,4,0.07,-23.5041,0.21,-251.7,0.321,0,-0.47,-9,1,3.158,3.143,1.922,2.415,2.909
Zr,CdTe_0.5Se_0.5,M_Cd,2,5,5,4,0,0,4,-0.11,-21.186,0.04,-207.7,0.111,50,-0.36,-8,2,2.948,2.933,2.164,2.98,3.986
Nb,CdTe_0.5Se_0.5,M_Cd,2,5,5,5,0,0,4,-0.31,-19.5036,-0.07,-203.7,-0.06,96,-0.09,-7,3,2.711,2.696,2.413,2.866,3.801
Mo,CdTe_0.5Se_0.5,M_Cd,2,5,5,6,0,0,4,-0.36,-16.47,-0.11,-182.8,-0.127,96,0.47,-6,4,2.447,2.432,3.255,3.412,4.228
Tc,CdTe_0.5Se_0.5,M_Cd,2,5,5,7,0,0,4,-0.39,-14.41,-0.14,-165.7,-0.131,70,0.21,-5,5,2.148,2.133,3.318,2.844,2.37
Ru,CdTe_0.5Se_0.5,M_Cd,2,5,5,8,0,0,4,-0.33,-11.34,-0.16,-156.7,-0.164,110,0.51,-4,6,1.9,1.885,2.921,2.506,3.219
Rh,CdTe_0.5Se_0.5,M_Cd,2,5,5,9,0,0,4,-0.28,-9.5045,-0.16,-147.7,-0.144,120,0.59,-3,4,1.764,1.749,2.982,2.976,3.452
Pd,CdTe_0.5Se_0.5,M_Cd,2,5,5,10,0,0,4,-0.31,-5.99,-0.13,-62.7,-0.114,60,0.51,-2,2,1.262,1.247,2.702,1.754,1.744
Ag,CdTe_0.5Se_0.5,M_Cd,2,5,5,11,0,0,4,0.2,-4.542,-0.07,-136.7,-0.045,125.7,0.24,-1,0,0.802,0.787,1.9,1.052,0.702
Cd,CdTe_0.5Se_0.5,M_Cd,2,5,5,12,0,0,4,0,0,0,0,0,0,0,0,0,0.981,1.956,-0.001,0,0
La,CdTe_0.5Se_0.5,M_Cd,2,5,6,3,0,0,4,0.21,26.4955,-0.16,-329.6,0.388,50,-0.59,9,1,3.059,3.044,2.519,3.013,3.693
Hf,CdTe_0.5Se_0.5,M_Cd,2,5,6,4,0,0,4,-0.12,66.08,0.03,-225.7,0.075,0,-0.39,24,2,3.18,3.165,1.11,0.825,1.394
Ta,CdTe_0.5Se_0.5,M_Cd,2,5,6,5,0,0,4,-0.31,68.5379,-0.07,-106.7,-0.059,60,-0.19,25,3,2.819,2.804,2.874,2.4,2.061
W,CdTe_0.5Se_0.5,M_Cd,2,5,6,6,0,0,4,-0.35,71.44,-0.11,-97.7,-0.119,60,0.67,26,4,2.617,2.602,4.199,3.725,3.251
Re,CdTe_0.5Se_0.5,M_Cd,2,5,6,7,0,0,4,-0.42,73.797,-0.13,-107.7,-0.119,14,0.21,27,5,2.457,2.442,4.229,3.755,3.281
Os,CdTe_0.5Se_0.5,M_Cd,2,5,6,8,0,0,4,-0.32,77.79,-0.15,-27.7,-0.149,110,0.51,28,6,2.307,2.292,3.949,3.475,3.001
Ir,CdTe_0.5Se_0.5,M_Cd,2,5,6,9,0,0,4,-0.32,79.81,-0.14,12.3,-0.132,150,0.51,29,1,2.066,2.051,2.965,2.491,2.441
Pt,CdTe_0.5Se_0.5,M_Cd,2,5,6,10,0,0,4,-0.32,82.67,-0.11,2.3,-0.109,205.3,0.59,30,2,1.498,1.483,2.904,1.956,2.318
Au,CdTe_0.5Se_0.5,M_Cd,2,5,6,11,0,0,4,-0.1,84.5565,-0.07,22.4,-0.047,222.74,0.85,31,1,1.034,1.019,2.792,1.291,0.987
Hg,CdTe_0.5Se_0.5,M_Cd,2,5,6,12,0,0,4,0.07,88.18,0.08,139.3,0.111,0,0.31,32,0,1.052,1.773,1.248,0.458,0.344
Li,CdTe_0.5Se_0.5,M_Te,-2,1,2,1,1,4,0,-0.21,-120.659,-0.13,-349,-0.05,-130.35,-1.12,-49,-5,2.406,2.391,3.156,3.873,4.67
Na,CdTe_0.5Se_0.5,M_Te,-2,1,3,1,1,4,0,0.05,-104.61023,0.18,-373.4,0.3,-137.45,-1.17,-41,-5,2.751,2.736,3.076,3.872,4.718
K,CdTe_0.5Se_0.5,M_Te,-2,1,4,1,1,4,0,0.54,-88.5017,0.67,-450.4,0.75,-141.79,-1.28,-33,-5,4.357,4.342,3.62,4.35,5.487
Rb,CdTe_0.5Se_0.5,M_Te,-2,1,5,1,1,4,0,0.64,-42.1322,0.8,-466.2,0.88,-143.26,-1.28,-15,-2,3.704,3.689,3.329,4.04,5.259
Cs,CdTe_0.5Se_0.5,M_Te,-2,1,6,1,1,4,0,0.77,5.3054,0.99,-493.5,1.07,-144.66,-1.31,3,-5,3.751,3.736,3.228,3.939,5.256
Be,CdTe_0.5Se_0.5,M_Te,-2,1,2,2,1,4,0,-0.52,-118.58782,-0.46,30.2,-0.48,-430.15,-0.53,-48,-4,1.909,1.894,3.506,4.625,5.745
Mg,CdTe_0.5Se_0.5,M_Te,-2,1,3,2,1,4,0,-0.25,-103.295,0,-131.5,0,-420.15,-0.79,-40,-4,2.628,2.613,3.139,4.259,5.378
Ca,CdTe_0.5Se_0.5,M_Te,-2,1,4,2,1,4,0,0.03,-87.522,0.38,-279.4,0.37,-346.15,-1.1,-32,-4,3.067,3.052,4.738,6.255,7.374
Sr,CdTe_0.5Se_0.5,M_Te,-2,1,5,2,1,4,0,0.29,-39.98,0.55,-319.7,0.55,-358.15,-1.15,-14,-4,3.211,3.196,5.431,6.55,7.669
Ba,CdTe_0.5Se_0.5,M_Te,-2,1,6,2,1,4,0,0.45,9.73,0.62,-366.3,0.62,-242.15,-1.21,4,-4,4.058,4.043,5.256,6.375,7.551
B,CdTe_0.5Se_0.5,M_Te,-2,1,2,13,1,4,0,-0.74,-116.789,-0.54,-68.6,-0.62,-163.15,-0.06,-47,-3,1.116,1.101,4.64,5.114,5.588
Al,CdTe_0.5Se_0.5,M_Te,-2,1,3,13,1,4,0,-0.43,-100.61846,-0.18,-291.6,-0.17,-145.15,-0.49,-39,-3,2.043,2.028,2.332,3.774,5.215
Ga,CdTe_0.5Se_0.5,M_Te,-2,1,4,13,1,4,0,-0.35,-57.877,-0.1,-290.4,-0.19,-161.15,-0.29,-21,-3,2.106,2.091,1.711,2.831,4.223
In,CdTe_0.5Se_0.5,M_Te,-2,1,5,13,1,4,0,-0.17,-12.78,0.08,-310.9,0.06,-161.15,-0.32,-3,-3,2.405,2.39,2.323,2.662,4.052
Tl,CdTe_0.5Se_0.5,M_Te,-2,1,6,13,1,4,0,0.62,76.783,0.12,-279.9,0.11,-160.15,-0.06,29,-3,2.573,2.558,1.862,2.54,3.344
C,CdTe_0.5Se_0.5,M_Te,-2,1,2,14,1,4,0,-0.81,-115.589,-0.59,217.2,-0.69,-67.85,0.45,-46,-2,0.626,0.611,5.664,6.138,6.613
Si,CdTe_0.5Se_0.5,M_Te,-2,1,3,14,1,4,0,-0.71,-99.5145,-0.25,-82.8,-0.28,-56.55,-0.2,-38,-2,1.341,1.326,2.255,2.77,4.534
Ge,CdTe_0.5Se_0.5,M_Te,-2,1,4,14,1,4,0,-0.44,-54.99,-0.14,-107.1,-0.23,-70.15,-0.09,-20,-2,1.525,1.51,1.732,2.206,3.588
Sn,CdTe_0.5Se_0.5,M_Te,-2,1,5,14,1,4,0,-0.26,-8.89,0.05,-160.6,0.02,-69.15,-0.14,-2,-2,1.878,1.863,1.457,2.314,3.585
Pb,CdTe_0.5Se_0.5,M_Te,-2,1,6,14,1,4,0,0.22,79.6,0.11,-153.7,0.15,-80.15,0.23,30,-2,2.116,2.101,1.677,2.757,3.876
N,CdTe_0.5Se_0.5,M_Te,-2,1,2,15,1,4,0,0.74,-113.5933,-0.61,533.1,-0.68,-197.15,0.94,-45,-1,0.452,0.437,2.961,3.357,3.752
P,CdTe_0.5Se_0.5,M_Te,-2,1,3,15,1,4,0,-0.8,-96.62624,-0.3,142.5,-0.32,-118.45,0.09,-37,-1,0.855,0.84,1.206,1.444,2.009
As,CdTe_0.5Se_0.5,M_Te,-2,1,4,15,1,4,0,-0.39,-52.6784,-0.16,77.8,-0.21,-113.15,0.06,-19,-1,1.022,1.007,1.159,1.11,1.849
Sb,CdTe_0.5Se_0.5,M_Te,-2,1,5,15,1,4,0,-0.21,-5.843,0.04,-35.5,-0.01,-89.15,-0.05,-1,-1,1.385,1.37,2.062,3.247,4.434
Bi,CdTe_0.5Se_0.5,M_Te,-2,1,6,15,1,4,0,0.06,81.3804,0.1,-165.9,0.1,-80.15,-0.08,31,-1,1.667,1.652,0.921,1.395,2.827
O,CdTe_0.5Se_0.5,M_Te,-2,1,2,16,1,4,0,0.43,-111.6006,-0.63,444.7,-0.87,-49.05,1.34,-44,-4,0.595,0.896,1.768,1.769,2.022
S,CdTe_0.5Se_0.5,M_Te,-2,1,3,16,1,4,0,-0.68,-95.534,-0.34,130.38,-0.33,10.27,0.48,-36,0,0.853,1.739,0.43,0.43,0.43
Se,CdTe_0.5Se_0.5,M_Te,-2,1,4,16,1,4,0,-0.47,-48.64,-0.2,71.7,-0.2,4.81,0.45,-18,0,1.012,1.927,0.067,-0.104,-0.275
Te,CdTe_0.5Se_0.5,M_Te,-2,1,5,16,1,4,0,0,0,0,0,0,0,0,0,0,1.271,2.246,0,0,0
F,CdTe_0.5Se_0.5,M_Te,-2,1,2,17,1,4,0,0.36,-108.6016,-0.64,811.8,-0.88,137.85,1.88,-43,-5,2.398,2.383,1.604,1.842,2.079
Cl,CdTe_0.5Se_0.5,M_Te,-2,1,3,17,1,4,0,0.84,-92.1473,-0.37,381.9,-0.61,158.65,1.06,-35,1,3.092,3.077,0.978,1.215,1.452
Br,CdTe_0.5Se_0.5,M_Te,-2,1,4,17,1,4,0,0.99,-47.696,-0.22,270.7,-0.46,134.45,0.86,-17,1,3.234,3.219,0.925,1.162,1.399
I,CdTe_0.5Se_0.5,M_Te,-2,1,5,17,1,4,0,1.23,-0.6955,-0.03,139.2,-0.27,105.15,0.56,1,1,3.773,3.758,0.989,1.227,1.464
Sc,CdTe_0.5Se_0.5,M_Te,-2,1,4,3,1,4,0,-0.22,-82.6441,0.08,-238.2,0.006,-172.05,-0.74,-31,-3,2.427,2.412,5.667,7.109,8.551
Ti,CdTe_0.5Se_0.5,M_Te,-2,1,4,4,1,4,0,-0.36,-79.72,-0.04,-211.2,-0.152,-170.15,-0.56,-30,-2,2.339,2.324,5.426,6.826,8.59
V,CdTe_0.5Se_0.5,M_Te,-2,1,4,5,1,4,0,-0.43,-76.6585,-0.14,-219.2,-0.279,-140.15,-0.47,-29,-1,2.187,2.172,4.497,5.831,7.534
Cr,CdTe_0.5Se_0.5,M_Te,-2,1,4,6,1,4,0,-0.35,-75.604,-0.18,-216.4,-0.351,-126.15,-0.44,-28,0,2.303,2.288,3.268,4.639,6.13
Mn,CdTe_0.5Se_0.5,M_Te,-2,1,4,7,1,4,0,-0.3,-72.662,-0.19,-151.8,-0.36,-190.15,-0.55,-27,1,2.322,2.307,3.018,4.137,5.435
Fe,CdTe_0.5Se_0.5,M_Te,-2,1,4,8,1,4,0,-0.42,-71.753,-0.19,-109.9,-0.359,-166.15,-0.27,-26,0,1.899,1.884,3.218,4.337,5.935
Co,CdTe_0.5Se_0.5,M_Te,-2,1,4,9,1,4,0,-0.32,-68.6668,-0.2,-111.2,-0.347,-120.15,-0.22,-25,-3,2.023,2.008,4.793,5.912,7.355
Ni,CdTe_0.5Se_0.5,M_Te,-2,1,4,10,1,4,0,-0.28,-68.9066,-0.21,-132.5,-0.354,-79.15,-0.19,-24,-3,1.403,1.673,3.264,3.513,4.673
Cu,CdTe_0.5Se_0.5,M_Te,-2,1,4,11,1,4,0,-0.24,-64.144,-0.19,-123.8,-0.322,-71.85,-0.2,-23,-4,2.023,2.008,2.957,2.87,3.74
Zn,CdTe_0.5Se_0.5,M_Te,-2,1,4,12,1,4,0,-0.23,-62.21,-0.11,37.2,-0.268,-190.15,-0.45,-22,-4,2.467,2.452,1.963,3.082,4.201
Y,CdTe_0.5Se_0.5,M_Te,-2,1,5,3,1,4,0,0.05,-38.6941,0.26,-253.2,0.21,-190.15,-0.88,-13,-3,2.809,2.794,6.214,7.656,9.097
Zr,CdTe_0.5Se_0.5,M_Te,-2,1,5,4,1,4,0,-0.13,-36.376,0.09,-209.2,0,-140.15,-0.77,-12,-2,2.415,2.4,6.132,7.896,9.851
Nb,CdTe_0.5Se_0.5,M_Te,-2,1,5,5,1,4,0,-0.33,-34.6936,-0.02,-205.2,-0.171,-94.15,-0.5,-11,-1,2.353,2.338,5.891,7.292,9.176
Mo,CdTe_0.5Se_0.5,M_Te,-2,1,5,6,1,4,0,-0.38,-31.66,-0.06,-184.3,-0.238,-94.15,0.06,-10,0,2.374,2.359,5.742,6.847,8.611
Tc,CdTe_0.5Se_0.5,M_Te,-2,1,5,7,1,4,0,-0.41,-29.6,-0.09,-167.2,-0.242,-120.15,-0.2,-9,1,1.887,1.871,5.414,5.888,6.362
Ru,CdTe_0.5Se_0.5,M_Te,-2,1,5,8,1,4,0,-0.35,-26.53,-0.11,-158.2,-0.275,-80.15,0.1,-8,2,1.429,1.834,4.647,5.18,6.842
Rh,CdTe_0.5Se_0.5,M_Te,-2,1,5,9,1,4,0,-0.3,-24.6945,-0.11,-149.2,-0.255,-70.15,0.18,-7,0,1.26,1.245,4.049,4.992,6.416
Pd,CdTe_0.5Se_0.5,M_Te,-2,1,5,10,1,4,0,-0.33,-21.18,-0.08,-64.2,-0.225,-130.15,0.1,-6,-2,1.246,1.831,2.404,2.405,3.344
Ag,CdTe_0.5Se_0.5,M_Te,-2,1,5,11,1,4,0,0.18,-19.732,-0.02,-138.2,-0.156,-64.45,-0.17,-5,-4,2.288,2.273,2.083,2.183,2.782
Cd,CdTe_0.5Se_0.5,M_Te,-2,1,5,12,1,4,0,-0.02,-15.19,0.05,-1.5,-0.111,-190.15,-0.41,-4,-4,2.659,2.644,1.449,2.397,3.346
La,CdTe_0.5Se_0.5,M_Te,-2,1,6,3,1,4,0,0.19,11.3055,-0.11,-331.1,0.277,-140.15,-1,5,-3,3.039,3.024,6.838,8.28,9.909
Hf,CdTe_0.5Se_0.5,M_Te,-2,1,6,4,1,4,0,-0.14,50.89,0.08,-227.2,-0.036,-190.15,-0.8,20,-2,2.309,2.309,4.943,5.607,7.123
Ta,CdTe_0.5Se_0.5,M_Te,-2,1,6,5,1,4,0,-0.33,53.3479,-0.02,-108.2,-0.17,-130.15,-0.6,21,-1,2.144,2.129,6.503,6.977,7.587
W,CdTe_0.5Se_0.5,M_Te,-2,1,6,6,1,4,0,-0.37,56.25,-0.06,-99.2,-0.23,-130.15,0.26,22,0,2.177,2.162,6.956,7.43,7.904
Re,CdTe_0.5Se_0.5,M_Te,-2,1,6,7,1,4,0,-0.44,58.607,-0.08,-109.2,-0.23,-176.15,-0.2,23,1,1.898,1.883,6.588,7.063,7.537
Os,CdTe_0.5Se_0.5,M_Te,-2,1,6,8,1,4,0,-0.34,62.6,-0.1,-29.2,-0.26,-80.15,0.1,24,2,1.438,1.784,5.747,6.222,6.696
Ir,CdTe_0.5Se_0.5,M_Te,-2,1,6,9,1,4,0,-0.34,64.62,-0.09,10.8,-0.243,-40.15,0.1,25,-3,1.228,1.213,3.944,4.418,5.317
Pt,CdTe_0.5Se_0.5,M_Te,-2,1,6,10,1,4,0,-0.34,67.48,-0.06,0.8,-0.22,15.15,0.18,26,-2,0.845,1.776,2.218,2.218,3.529
Au,CdTe_0.5Se_0.5,M_Te,-2,1,6,11,1,4,0,-0.12,69.3665,-0.02,20.9,-0.158,32.59,0.44,27,-3,2.298,2.283,2.18,1.627,2.271
Hg,CdTe_0.5Se_0.5,M_Te,-2,1,6,12,1,4,0,0.05,72.99,0.13,137.8,0,-190.15,-0.1,28,-4,2.729,2.714,1.696,1.854,2.689
Li,CdTe_0.5Se_0.5,M_Se,-2,1,2,1,1,4,0,0.26,-72.019,0.07,-420.7,0.15,135.16,1.57,31,5,2.458,2.443,3.126,4.013,4.981
Na,CdTe_0.5Se_0.5,M_Se,-2,1,3,1,1,4,0,0.52,-55.97023,0.38,-445.1,0.5,142.26,1.62,23,5,2.903,2.888,3.152,4.12,5.136
K,CdTe_0.5Se_0.5,M_Se,-2,1,4,1,1,4,0,1.01,-39.8617,0.87,-522.1,0.95,146.6,1.73,15,5,4.494,4.479,3.995,4.896,6.204
Rb,CdTe_0.5Se_0.5,M_Se,-2,1,5,1,1,4,0,1.11,6.5078,1,-537.9,1.08,148.07,1.73,3,2,3.696,3.681,4.159,5.041,6.43
Cs,CdTe_0.5Se_0.5,M_Se,-2,1,6,1,1,4,0,1.24,53.9454,1.19,-565.2,1.27,149.47,1.76,21,5,4.022,4.007,3.929,4.811,6.299
Be,CdTe_0.5Se_0.5,M_Se,-2,1,2,2,1,4,0,-0.05,-69.94782,-0.26,-41.5,-0.28,434.96,0.98,30,4,2.011,1.996,3.343,4.633,5.923
Mg,CdTe_0.5Se_0.5,M_Se,-2,1,3,2,1,4,0,0.22,-54.655,0.2,-203.2,0.2,424.96,1.24,22,4,2.84,2.825,3.174,4.464,5.754
Ca,CdTe_0.5Se_0.5,M_Se,-2,1,4,2,1,4,0,0.5,-38.882,0.58,-351.1,0.57,350.96,1.55,14,4,3.268,3.253,4.927,6.614,7.904
Sr,CdTe_0.5Se_0.5,M_Se,-2,1,5,2,1,4,0,0.76,8.66,0.75,-391.4,0.75,362.96,1.6,4,4,3.486,3.471,5.751,7.041,8.331
Ba,CdTe_0.5Se_0.5,M_Se,-2,1,6,2,1,4,0,0.92,58.37,0.82,-438,0.82,246.96,1.66,22,4,4.15,4.135,5.918,7.208,8.555
B,CdTe_0.5Se_0.5,M_Se,-2,1,2,13,1,4,0,-0.27,-68.149,-0.34,-140.3,-0.42,167.96,0.51,29,3,1.171,1.156,4.295,4.94,5.585
Al,CdTe_0.5Se_0.5,M_Se,-2,1,3,13,1,4,0,0.04,-51.97846,0.02,-363.3,0.03,149.96,0.94,21,3,2.161,2.146,2.268,3.88,5.493
Ga,CdTe_0.5Se_0.5,M_Se,-2,1,4,13,1,4,0,0.12,-9.237,0.1,-362.1,0.01,165.96,0.74,3,3,2.183,2.168,1.648,2.938,4.501
In,CdTe_0.5Se_0.5,M_Se,-2,1,5,13,1,4,0,0.3,35.86,0.28,-382.6,0.26,165.96,0.77,15,3,2.495,2.48,2.358,2.867,4.429
Tl,CdTe_0.5Se_0.5,M_Se,-2,1,6,13,1,4,0,1.09,125.423,0.32,-351.6,0.31,164.96,0.51,47,3,2.693,2.678,1.936,2.784,3.759
C,CdTe_0.5Se_0.5,M_Se,-2,1,2,14,1,4,0,-0.34,-66.949,-0.39,145.5,-0.49,72.66,0,28,2,0.712,0.697,5.21,5.855,6.5
Si,CdTe_0.5Se_0.5,M_Se,-2,1,3,14,1,4,0,-0.24,-50.8745,-0.05,-154.5,-0.08,61.36,0.65,20,2,1.496,1.481,2.088,2.774,4.709
Ge,CdTe_0.5Se_0.5,M_Se,-2,1,4,14,1,4,0,0.03,-6.35,0.06,-178.8,-0.03,74.96,0.54,2,2,1.695,1.68,1.62,2.265,3.818
Sn,CdTe_0.5Se_0.5,M_Se,-2,1,5,14,1,4,0,0.21,39.75,0.25,-232.3,0.22,73.96,0.59,16,2,2.036,2.021,1.458,2.487,3.928
Pb,CdTe_0.5Se_0.5,M_Se,-2,1,6,14,1,4,0,0.69,128.24,0.31,-225.4,0.35,84.96,0.22,48,2,2.301,2.286,1.732,2.982,4.272
N,CdTe_0.5Se_0.5,M_Se,-2,1,2,15,1,4,0,1.21,-64.9533,-0.41,461.4,-0.48,201.96,0.49,27,1,1.643,1.628,2.48,3.046,3.612
P,CdTe_0.5Se_0.5,M_Se,-2,1,3,15,1,4,0,-0.33,-47.98624,-0.1,70.8,-0.12,123.26,0.36,19,1,1.04,1.025,0.982,1.39,2.126
As,CdTe_0.5Se_0.5,M_Se,-2,1,4,15,1,4,0,0.08,-4.0384,0.04,6.1,-0.01,117.96,0.39,1,1,1.236,1.221,1.017,1.139,2.049
Sb,CdTe_0.5Se_0.5,M_Se,-2,1,5,15,1,4,0,0.26,42.797,0.24,-107.2,0.19,93.96,0.5,17,1,1.597,1.582,2.045,3.401,4.758
Bi,CdTe_0.5Se_0.5,M_Se,-2,1,6,15,1,4,0,0.53,130.0204,0.3,-237.6,0.3,84.96,0.53,49,1,1.872,1.857,0.962,1.607,3.21
O,CdTe_0.5Se_0.5,M_Se,-2,1,2,16,1,4,0,0.9,-62.9606,-0.43,373,-0.67,53.86,0.89,26,4,0.786,1.011,1.439,1.61,2.034
S,CdTe_0.5Se_0.5,M_Se,-2,1,3,16,1,4,0,-0.21,-46.894,-0.14,58.68,-0.13,5.46,0.03,18,0,1.094,2.009,0.298,0.469,0.64
Se,CdTe_0.5Se_0.5,M_Se,-2,1,4,16,1,4,0,0,0,0,0,0,0,0,0,0,1.271,2.246,0,0,0
Te,CdTe_0.5Se_0.5,M_Se,-2,1,5,16,1,4,0,0.47,48.64,0.2,-71.7,0.2,4.81,0.45,18,0,1.479,2.635,0.035,0.205,0.376
F,CdTe_0.5Se_0.5,M_Se,-2,1,2,17,1,4,0,0.83,-59.9616,-0.44,740.1,-0.68,133.04,1.43,25,5,2.346,2.331,1.472,1.88,2.288
Cl,CdTe_0.5Se_0.5,M_Se,-2,1,3,17,1,4,0,1.31,-43.5073,-0.17,310.2,-0.41,153.84,0.61,17,1,3.197,3.182,1.041,1.449,1.857
Br,CdTe_0.5Se_0.5,M_Se,-2,1,4,17,1,4,0,1.46,0.944,-0.02,199,-0.26,129.64,0.41,1,1,3.386,3.371,1.054,1.462,1.87
I,CdTe_0.5Se_0.5,M_Se,-2,1,5,17,1,4,0,1.7,47.9445,0.17,67.5,-0.07,100.34,0.11,19,1,4.111,4.096,1.276,1.684,2.092
Sc,CdTe_0.5Se_0.5,M_Se,-2,1,4,3,1,4,0,0.25,-34.0041,0.28,-309.9,0.206,176.86,1.19,13,3,2.621,2.606,5.734,7.347,8.959
Ti,CdTe_0.5Se_0.5,M_Se,-2,1,4,4,1,4,0,0.11,-31.08,0.16,-282.9,0.048,174.96,1.01,12,2,2.503,2.488,5.439,7.011,8.946
V,CdTe_0.5Se_0.5,M_Se,-2,1,4,5,1,4,0,0.04,-28.0185,0.06,-290.9,-0.079,144.96,0.92,11,1,2.321,2.306,4.499,6.004,7.877
Cr,CdTe_0.5Se_0.5,M_Se,-2,1,4,6,1,4,0,0.12,-26.964,0.02,-288.1,-0.151,130.96,0.89,10,0,2.469,2.454,3.254,4.795,6.457
Mn,CdTe_0.5Se_0.5,M_Se,-2,1,4,7,1,4,0,0.17,-24.022,0.01,-223.5,-0.16,194.96,1,9,1,2.455,2.44,2.987,4.277,5.746
Fe,CdTe_0.5Se_0.5,M_Se,-2,1,4,8,1,4,0,0.05,-23.113,0.01,-181.6,-0.159,170.96,0.72,8,0,2.056,2.041,3.143,4.433,6.202
Co,CdTe_0.5Se_0.5,M_Se,-2,1,4,9,1,4,0,0.15,-20.0268,0,-182.9,-0.147,124.96,0.67,7,3,2.165,2.15,4.694,5.984,7.597
Ni,CdTe_0.5Se_0.5,M_Se,-2,1,4,10,1,4,0,0.19,-20.2666,-0.01,-204.2,-0.154,83.96,0.64,6,3,1.45,1.855,3.113,3.532,4.863
Cu,CdTe_0.5Se_0.5,M_Se,-2,1,4,11,1,4,0,0.23,-15.504,0.01,-195.5,-0.122,76.66,0.65,5,4,2.165,2.15,2.858,2.942,3.982
Zn,CdTe_0.5Se_0.5,M_Se,-2,1,4,12,1,4,0,0.24,-13.57,0.09,-34.5,-0.068,194.96,0.9,4,4,2.593,2.578,1.929,3.219,4.509
Y,CdTe_0.5Se_0.5,M_Se,-2,1,5,3,1,4,0,0.52,9.9459,0.46,-324.9,0.41,194.96,1.33,5,3,3.046,3.031,6.377,7.989,9.602
Zr,CdTe_0.5Se_0.5,M_Se,-2,1,5,4,1,4,0,0.34,12.264,0.29,-280.9,0.2,144.96,1.22,6,2,2.612,2.597,6.205,8.14,10.265
