Se,CdTe_0.5Se_0.5,M_i_old,1.393,0,0,4,16,0.5,3,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.997,2.982,3.707,3.062,2.417
Te,CdTe_0.5Se_0.5,M_i_old,1.443,0,-1,5,16,0.5,3,3,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.004,2.989,4.644,4.17,3.695
Cd,CdTe_0.5Se_0.5,M_i_old,1.678,0,0,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.216,3.201,2.559,3.034,3.508
Se,CdTe_0.5Se_0.5,M_i_old,1.906,0,-1,4,16,0.5,3,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.997,2.982,3.707,3.062,2.417
Cd,CdTe_0.5Se_0.5,M_i_old,2.014,0,-1,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.216,3.201,2.559,3.034,3.508
Te,CdTe_0.5Se_0.5,M_i_old,2.375,0,-2,5,16,0.5,3,3,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.004,2.989,4.644,4.17,3.695
Se,CdTe_0.5Se_0.5,M_i_old,2.489,0,-2,4,16,0.5,3,3,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.997,2.982,3.707,3.062,2.417
Cd,CdTe_0.5Se_0.5,M_i_old,2.499,0,-2,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.216,3.201,2.559,3.034,3.508
Se,CdTe_0.5Se_0.5,M_i_Se_site,-0.696,0,3,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.925,2.91,3.291,2.646,2
Cd,CdTe_0.5Se_0.5,M_i_Se_site,-0.68,0,3,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.332,3.317,1.802,2.276,2.75
Te,CdTe_0.5Se_0.5,M_i_Se_site,-0.296,0,3,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.449,3.434,3.854,3.38,2.905
Se,CdTe_0.5Se_0.5,M_i_Se_site,0.316,0,2,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.925,2.91,3.291,2.646,2
Se,CdTe_0.5Se_0.5,M_i_Se_site,0.476,0,1,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.925,2.91,3.291,2.646,2
Cd,CdTe_0.5Se_0.5,M_i_Se_site,0.648,0,2,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.332,3.317,1.802,2.276,2.75
Te,CdTe_0.5Se_0.5,M_i_Se_site,0.66,0,2,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.449,3.434,3.854,3.38,2.905
Te,CdTe_0.5Se_0.5,M_i_Se_site,0.894,0,1,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.449,3.434,3.854,3.38,2.905
Se,CdTe_0.5Se_0.5,M_i_Se_site,0.979,0,0,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.925,2.91,3.291,2.646,2
Cd,CdTe_0.5Se_0.5,M_i_Se_site,1.074,0,1,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.332,3.317,1.802,2.276,2.75
Te,CdTe_0.5Se_0.5,M_i_Se_site,1.283,0,0,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.449,3.434,3.854,3.38,2.905
Se,CdTe_0.5Se_0.5,M_i_Se_site,1.343,0,-1,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.925,2.91,3.291,2.646,2
Cd,CdTe_0.5Se_0.5,M_i_Se_site,1.597,0,0,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.332,3.317,1.802,2.276,2.75
Te,CdTe_0.5Se_0.5,M_i_Se_site,1.662,0,-1,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.449,3.434,3.854,3.38,2.905
Cd,CdTe_0.5Se_0.5,M_i_Se_site,1.97,0,-1,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.332,3.317,1.802,2.276,2.75
Se,CdTe_0.5Se_0.5,M_i_Se_site,1.992,0,-2,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.925,2.91,3.291,2.646,2
Te,CdTe_0.5Se_0.5,M_i_Se_site,2.098,0,-2,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.449,3.434,3.854,3.38,2.905
Cd,CdTe_0.5Se_0.5,M_i_Se_site,2.459,0,-2,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,3.332,3.317,1.802,2.276,2.75
