Be,CdS,M_i_old,2.774,3.423,4.099,2,2,0.5,0.45,9.01218,0.9,899.4,1.12,-240,1.57,4,2,3,3,3.779,3.794,3.149,3.798,4.474
Rb,CdTe,M_i_Cd_site,2.070,2.307,2.936,5,1,0.25,1.61,85.4678,2.16,403,2.48,46.89,0.82,37,4,4,3,4.450,4.435,2.824,3.061,3.690
Ta,CdS,M_Cd,2.053,1.428,1.532,6,5,0,-0.31,68.5379,-0.07,-106.7,-0.059,60,-0.19,25,3,0,4,3.464,3.449,2.230,1.606,1.710
Hg,CdSe,M_i_Cd_site,2.229,1.951,2.273,6,12,0.25,1.02,200.59,1.49,1007,1.6,0,2,80,2,4,3,2.764,2.749,2.649,2.371,2.693
Tc,CdS,M_S,6.111,7.339,9.297,5,7,1,0.27,65.934,0.25,-297.58,0.088,-130.42,-0.68,27,1,4,0,2.312,2.297,6.080,7.309,9.266
Sr,CdTe,M_i_old,3.970,4.444,4.919,5,2,0.5,1.26,87.62,1.91,549.5,2.15,-168,0.95,38,2,3,3,4.278,4.263,4.847,5.321,5.796
Rb,CdS,M_Cd,2.365,2.038,2.309,5,1,0,0.66,-26.9422,0.75,-464.7,0.991,46.89,-0.87,-11,2,0,4,1.160,1.145,2.880,2.553,2.823
Pd,CdTe,M_i_Te_site,1.942,1.468,1.933,5,10,0.75,0.64,106.42,1.28,805,1.375,60,2.2,46,4,3,4,2.583,3.033,1.943,1.469,1.934
Cr,CdTe,M_i_Cd_site,2.065,2.705,3.470,4,6,0.25,0.62,51.996,1.18,652.8,1.249,64,1.66,24,6,4,3,3.742,3.727,2.085,2.724,3.490
Be,CdS,M_S,4.710,6.019,7.354,2,2,1,0.16,-23.05382,-0.12,-100.18,-0.15,-440.42,-1.01,-12,-4,4,0,2.130,2.115,4.151,5.460,6.795
Mo,CdTe,M_i_old,4.701,4.701,5.454,5,6,0.5,0.59,95.94,1.3,684.9,1.362,96,2.16,42,6,3,3,3.590,3.575,4.769,4.769,5.521
Ti,CdS,M_i_old,4.080,4.985,6.315,4,4,0.5,0.61,47.88,1.32,658,1.448,20,1.54,22,4,3,3,2.897,2.882,3.824,4.729,6.059
Cl,CdTe,M_i_old,2.966,2.729,2.492,3,17,0.5,1.81,35.4527,0.99,1251.1,0.99,348.8,3.16,17,7,3,3,2.320,2.305,2.993,2.756,2.519
Sr,CdS,M_Cd,0.887,0.884,0.880,5,2,0,0.31,-24.79,0.5,-318.2,0.661,-168,-0.74,-10,0,0,4,0.535,2.321,1.145,1.142,1.138
C,CdS,M_i_Cd_site,7.242,7.242,7.242,2,14,0.25,0.16,12.011,0.77,1086.4,0.91,122.3,2.55,6,4,4,3,2.219,2.204,6.795,6.795,6.795
Tc,CdS,M_i_Cd_site,5.350,5.919,7.217,5,7,0.25,0.56,98,1.27,702,1.358,70,1.9,43,7,4,3,3.689,3.674,5.478,6.047,7.345
Al,CdS,M_S,3.699,5.332,6.965,3,13,1,0.25,-5.08446,0.16,-421.98,0.16,-155.42,-0.97,-3,-3,4,0,2.382,2.367,3.468,5.101,6.734
Mn,CdS,M_i_S_site,2.331,2.980,4.038,4,7,0.75,0.67,54.938,1.17,717.4,1.24,0,1.55,25,7,3,4,3.980,3.965,3.111,3.760,4.817
Zn,CdS,M_i_S_site,2.568,3.217,3.866,4,12,0.75,0.74,65.39,1.25,906.4,1.332,0,1.65,30,2,3,4,3.485,3.500,2.978,3.627,4.276
Cl,CdTe,M_Te,1.066,1.303,1.540,3,17,1,0.84,-92.1473,-0.37,381.9,-0.61,158.65,1.06,-35,1,4,0,3.356,3.341,1.092,1.329,1.567
